Trip ID,Pickup Time,Drop Off Time,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,Surge Fee,Vehicle,Payment_type
41638,13/06/2024 18:31,13/06/2024 18:37,1,1.5,264,264,7,0,Uber Black,Cash
41639,13/06/2024 18:45,13/06/2024 18:59,2,1.9,142,246,9,0,UberX,Cash
41640,13/06/2024 18:40,13/06/2024 18:45,1,1.3,186,142,6,0,Uber Comfort,Cash
41641,13/06/2024 18:06,13/06/2024 18:12,1,1.8,246,50,7.5,1,Uber Black,Uber Pay
41642,13/06/2024 18:26,13/06/2024 18:34,1,1.95,262,229,8,2.26,UberXL,Uber Pay
41643,13/06/2024 18:39,13/06/2024 18:47,1,1.5,152,151,7.5,1.65,UberX,Uber Pay
41644,13/06/2024 19:22,13/06/2024 19:33,1,2.8,229,145,11,2,Uber Black,Uber Pay
41645,13/06/2024 19:05,13/06/2024 19:16,2,2.1,237,239,9.5,1,Uber Green,Uber Pay
41646,13/06/2024 19:44,13/06/2024 19:52,1,1.36,142,50,7,1.5,UberX,Uber Pay
41647,13/06/2024 19:01,13/06/2024 19:14,3,7.76,264,262,22,6.28,Uber Black,Uber Pay
41648,13/06/2024 19:17,13/06/2024 19:23,1,1.56,43,162,7,0,Uber Green,Cash
41649,13/06/2024 19:04,13/06/2024 19:08,1,1.17,142,239,5.5,2.2,UberX,Uber Pay
41650,13/06/2024 19:33,13/06/2024 19:41,1,1.93,142,236,8.5,1,UberXL,Uber Pay
41651,13/06/2024 19:03,13/06/2024 19:14,1,2.36,142,233,10.5,2.76,Uber Comfort,Uber Pay
41654,13/06/2024 19:34,13/06/2024 19:40,1,2,264,264,8,1.76,Uber Comfort,Uber Pay
41655,13/06/2024 19:50,13/06/2024 19:58,1,1.1,264,264,7,0,UberX,Cash
41656,13/06/2024 19:42,13/06/2024 20:04,1,2.92,42,75,15.5,0,UberXL,Cash
41657,13/06/2024 19:15,13/06/2024 19:34,1,2.86,140,48,13.5,3.36,UberXL,Uber Pay
41658,13/06/2024 19:59,13/06/2024 20:22,1,13.25,263,51,37.5,0,Uber Comfort,Cash
41659,13/06/2024 19:33,13/06/2024 19:50,1,3.54,237,151,14.5,5.34,Uber Green,Uber Pay
41660,13/06/2024 19:41,13/06/2024 19:52,1,3.2,142,170,12,4.55,Uber Comfort,Uber Pay
41661,13/06/2024 19:18,13/06/2024 19:38,1,15.02,129,265,40,0,Uber Green,Cash
41662,13/06/2024 19:22,13/06/2024 19:29,1,1.2,186,170,6.5,5,Uber Green,Uber Pay
41663,13/06/2024 19:35,13/06/2024 19:45,1,2.6,186,79,10.5,2.75,UberX,Uber Pay
41664,13/06/2024 19:05,13/06/2024 19:22,2,3,151,262,14,3.45,UberXL,Uber Pay
41665,13/06/2024 19:45,13/06/2024 19:53,1,1.74,236,239,8,2.26,UberX,Uber Pay
41666,13/06/2024 19:34,13/06/2024 20:03,1,7.5,140,102,26.5,2,Uber Green,Uber Pay
41667,13/06/2024 19:49,13/06/2024 19:54,1,1.3,107,90,6,1.86,UberX,Uber Pay
41668,13/06/2024 19:13,13/06/2024 19:28,1,3.9,107,236,14,3.45,Uber Green,Uber Pay
41669,13/06/2024 19:13,13/06/2024 19:22,1,1.5,48,229,8,2.25,Uber Comfort,Uber Pay
41671,13/06/2024 19:07,13/06/2024 19:21,1,7.72,141,231,22.5,3,Uber Comfort,Uber Pay
41672,13/06/2024 19:28,13/06/2024 20:23,1,9.8,48,37,41.5,0,Uber Black,Cash
41673,13/06/2024 19:42,13/06/2024 19:49,1,2.55,238,48,9,0,UberX,Cash
41674,13/06/2024 19:06,13/06/2024 19:21,1,4.2,140,260,15,3.29,Uber Green,Uber Pay
41675,13/06/2024 19:12,13/06/2024 19:33,1,12.65,137,14,35,0,Uber Comfort,Cash
41676,13/06/2024 19:57,13/06/2024 20:05,1,3.2,50,151,10.5,0,UberX,Cash
41677,13/06/2024 19:07,13/06/2024 19:22,1,2.3,74,152,12,0,UberX,Uber Pay
41678,13/06/2024 19:27,13/06/2024 19:35,1,1.34,237,43,7.5,2,UberX,Uber Pay
41679,13/06/2024 19:56,13/06/2024 20:12,2,8.83,87,75,25.5,5.76,UberX,Uber Pay
41680,13/06/2024 19:15,13/06/2024 19:34,1,5.1,239,79,17.5,0,UberX,Cash
41681,13/06/2024 19:15,13/06/2024 19:32,1,3.71,148,161,15,0,Uber Green,Cash
41683,13/06/2024 19:59,13/06/2024 20:15,2,4.71,141,179,16.5,4.95,Uber Green,Uber Pay
41684,13/06/2024 19:26,13/06/2024 19:38,1,4.7,236,42,15.5,0,Uber Comfort,Uber Pay
41685,13/06/2024 19:56,13/06/2024 20:06,1,1.67,140,161,8.5,3.54,Uber Black,Uber Pay
41686,13/06/2024 19:24,13/06/2024 19:39,1,3.5,142,107,14,3.45,Uber Comfort,Uber Pay
41688,13/06/2024 19:39,13/06/2024 20:01,1,8.2,234,244,26,0,Uber Black,Uber Pay
41689,13/06/2024 19:16,13/06/2024 19:22,1,1.2,68,234,7,1,UberXL,Uber Pay
41690,13/06/2024 19:42,13/06/2024 19:49,2,1.1,186,170,6.5,0.98,Uber Black,Uber Pay
41691,13/06/2024 19:03,13/06/2024 19:21,3,4.31,141,166,16,4.83,Uber Comfort,Uber Pay
41692,13/06/2024 19:41,13/06/2024 19:48,2,1.42,79,170,7,2.06,Uber Green,Uber Pay
41693,13/06/2024 19:41,13/06/2024 19:47,2,2.1,236,170,8.5,2.35,Uber Black,Uber Pay
41694,13/06/2024 19:54,13/06/2024 20:01,1,1.33,239,143,7,2.58,UberX,Uber Pay
41695,13/06/2024 19:28,13/06/2024 19:34,1,1.5,113,170,7.5,2.7,Uber Green,Uber Pay
41696,13/06/2024 19:50,13/06/2024 20:02,2,3.8,263,79,12.5,3.15,Uber Black,Uber Pay
41697,13/06/2024 19:31,13/06/2024 19:42,2,2.07,41,159,10,0,UberXL,Uber Pay
41698,13/06/2024 19:00,13/06/2024 19:12,2,1.7,42,151,9.5,0,UberXL,Cash
41699,13/06/2024 19:30,13/06/2024 19:38,3,1.4,237,229,7.5,1.11,UberXL,Uber Pay
41702,13/06/2024 19:05,13/06/2024 19:18,1,2.5,48,186,11,0,Uber Green,Cash
41704,13/06/2024 19:49,13/06/2024 19:58,2,2.08,107,246,9.5,0,UberXL,Uber Pay
41705,13/06/2024 19:23,13/06/2024 19:34,1,2.26,142,234,10,2.66,Uber Black,Uber Pay
41706,13/06/2024 19:44,13/06/2024 19:55,1,1.99,48,141,10,1,UberXL,Uber Pay
41707,13/06/2024 20:00,13/06/2024 20:07,1,2.13,141,107,8,2.26,Uber Comfort,Uber Pay
41708,13/06/2024 19:11,13/06/2024 19:24,2,3.54,100,148,12.5,0,UberX,Cash
41709,13/06/2024 19:17,13/06/2024 19:23,1,1.9,162,262,7.5,2,Uber Black,Uber Pay
41710,13/06/2024 19:11,13/06/2024 19:20,2,1.7,162,50,8.5,5,UberX,Uber Pay
41711,13/06/2024 19:03,13/06/2024 19:18,1,3.38,43,90,13,3.26,Uber Green,Uber Pay
41712,13/06/2024 19:51,13/06/2024 20:04,1,3.34,43,107,13,3.26,UberX,Uber Pay
41713,13/06/2024 19:32,13/06/2024 19:36,2,1.27,249,68,5.5,1.76,Uber Black,Uber Pay
41714,13/06/2024 19:01,13/06/2024 19:14,1,2.45,24,42,11,0,Uber Black,Cash
41715,13/06/2024 19:26,13/06/2024 19:36,1,3.82,236,233,13,1.63,UberX,Uber Pay
41716,13/06/2024 19:33,13/06/2024 19:51,1,5.85,234,74,18.5,2,UberX,Uber Pay
41717,13/06/2024 19:08,13/06/2024 19:13,1,1.02,237,236,6,2.33,UberX,Uber Pay
41719,13/06/2024 19:38,13/06/2024 20:04,1,11.2,88,42,34,1,Uber Black,Uber Pay
41720,13/06/2024 19:02,13/06/2024 19:17,1,3.5,237,68,13,3.26,Uber Comfort,Uber Pay
41721,13/06/2024 19:49,13/06/2024 20:05,2,2.9,116,238,13.5,0,Uber Black,Uber Pay
41722,13/06/2024 19:39,13/06/2024 19:47,4,1.35,142,50,7.5,2.16,UberX,Uber Pay
41723,13/06/2024 19:22,13/06/2024 19:38,1,6.18,7,145,20.5,0,UberXL,Cash
41724,13/06/2024 19:51,13/06/2024 20:01,5,1.65,238,43,8.5,1.5,UberXL,Uber Pay
41725,13/06/2024 19:31,13/06/2024 19:54,1,7.51,48,69,25,0,Uber Black,Cash
41726,13/06/2024 19:20,13/06/2024 19:37,2,5.03,249,236,16.5,5.94,UberX,Uber Pay
41727,13/06/2024 19:18,13/06/2024 19:27,1,1.2,107,164,7.5,2.2,Uber Black,Uber Pay
41728,13/06/2024 19:12,14/06/2024 00:00,2,7.34,66,230,23,1.32,Uber Green,Uber Pay
41729,13/06/2024 19:20,13/06/2024 19:33,1,4.24,141,140,14,0,UberX,Cash
41730,13/06/2024 19:16,13/06/2024 19:21,1,1.9,75,237,7.5,0,UberX,Uber Pay
41732,13/06/2024 19:15,13/06/2024 19:23,2,1.5,237,262,8,3.35,UberXL,Uber Pay
41733,13/06/2024 19:27,13/06/2024 19:41,1,6.8,140,127,21.5,4.95,Uber Green,Uber Pay
41735,13/06/2024 19:31,13/06/2024 19:38,1,2.5,229,79,9,0,Uber Green,Cash
41738,13/06/2024 19:18,13/06/2024 19:30,1,4.19,262,79,14,1,Uber Black,Uber Pay
41739,13/06/2024 19:46,13/06/2024 19:57,1,1.52,82,129,9,0,UberXL,Cash
41740,13/06/2024 19:21,13/06/2024 19:36,1,1.9,24,75,11.5,0,UberXL,Amazon Pay
41741,13/06/2024 19:24,13/06/2024 19:31,2,1.02,249,79,6.5,1.96,Uber Black,Uber Pay
41742,13/06/2024 19:35,13/06/2024 20:06,1,11.59,264,35,35.5,7.26,UberX,Uber Pay
41743,13/06/2024 19:15,13/06/2024 19:29,2,5.7,116,48,18.5,0,Uber Green,Cash
41744,13/06/2024 19:09,13/06/2024 19:20,1,2.35,236,24,10.5,5,UberXL,Uber Pay
41745,13/06/2024 19:35,13/06/2024 19:40,1,1.26,75,263,6,1.86,Uber Black,Uber Pay
41746,13/06/2024 19:35,13/06/2024 19:42,1,1.69,143,151,8,2.26,Uber Comfort,Uber Pay
41747,13/06/2024 19:49,13/06/2024 20:00,1,1.99,69,42,10,0,Uber Green,Cash
41748,13/06/2024 17:24,13/06/2024 17:39,1,4.05,231,80,15.5,2,Uber Black,Uber Pay
41749,13/06/2024 19:31,13/06/2024 19:40,1,2.36,236,233,9.5,2.56,Uber Green,Uber Pay
41750,13/06/2024 19:18,13/06/2024 19:25,2,2.7,114,163,9.5,2,UberX,Uber Pay
41751,13/06/2024 19:29,13/06/2024 19:37,1,1.8,161,142,8.5,2.35,UberX,Uber Pay
41752,13/06/2024 19:09,13/06/2024 19:16,1,2,234,48,8.5,0,UberX,Cash
41753,13/06/2024 19:32,13/06/2024 20:03,1,13.5,230,67,40,0,Uber Green,Cash
41755,13/06/2024 19:51,13/06/2024 20:05,1,3.7,151,162,14,3.55,Uber Comfort,Uber Pay
41757,13/06/2024 19:18,13/06/2024 19:41,1,11.9,100,136,34,0,UberX,Uber Pay
41758,13/06/2024 18:59,13/06/2024 19:07,1,2.76,142,166,9.5,1.28,UberX,Uber Pay
41759,13/06/2024 19:22,13/06/2024 19:30,1,1.19,237,140,6.5,0,Uber Black,Cash
41760,13/06/2024 19:22,13/06/2024 19:35,1,2.76,43,170,11,2.86,Uber Black,Uber Pay
41761,13/06/2024 19:05,13/06/2024 19:09,1,1.1,48,68,5.5,1.75,UberX,Uber Pay
41762,13/06/2024 19:08,13/06/2024 19:13,1,1.59,162,107,6.5,0,Uber Black,Cash
41763,13/06/2024 19:26,13/06/2024 19:36,1,2.34,107,229,10,3.33,UberX,Uber Pay
41764,13/06/2024 19:48,13/06/2024 19:53,1,1.7,238,143,7,0,UberX,Uber Pay
41765,13/06/2024 19:30,13/06/2024 20:02,1,7.87,249,177,28,6.26,UberX,Uber Pay
41767,13/06/2024 19:42,13/06/2024 19:54,1,2.38,163,262,11,2,Uber Green,Uber Pay
41769,13/06/2024 19:54,13/06/2024 20:04,1,1.6,262,239,8.5,2.95,Uber Comfort,Uber Pay
41770,13/06/2024 19:53,13/06/2024 19:58,1,1.22,87,232,6.5,0,UberX,Cash
41771,13/06/2024 19:27,13/06/2024 19:40,2,2.6,141,50,12,3.05,Uber Black,Uber Pay
41772,13/06/2024 19:57,13/06/2024 20:04,4,1.1,186,137,6.5,1.95,UberX,Uber Pay
41773,13/06/2024 19:34,13/06/2024 19:46,1,2.67,237,90,11,4.29,UberX,Uber Pay
41774,13/06/2024 19:26,13/06/2024 19:36,6,3.31,249,141,11,5,Uber Comfort,Uber Pay
41775,13/06/2024 19:48,13/06/2024 20:08,2,4.56,113,97,17.5,5.2,UberX,Uber Pay
41776,13/06/2024 19:17,13/06/2024 19:27,5,2.43,164,140,10,0,Uber Green,Cash
41777,13/06/2024 19:26,13/06/2024 19:30,1,1.2,263,74,6,0,Uber Black,Cash
41778,13/06/2024 19:29,13/06/2024 19:45,1,4,186,232,15.5,0,Uber Comfort,Cash
41780,13/06/2024 19:14,13/06/2024 19:30,1,3.4,186,140,13.5,0,Uber Comfort,Cash
41781,13/06/2024 19:17,13/06/2024 19:38,1,5.82,163,13,20,4.66,Uber Green,Uber Pay
41783,13/06/2024 19:34,13/06/2024 19:42,1,2.59,262,74,9.5,2.56,Uber Black,Uber Pay
41784,13/06/2024 19:31,13/06/2024 19:43,1,3.97,262,186,14,0,Uber Comfort,Cash
41785,13/06/2024 19:12,13/06/2024 19:23,1,2.86,186,141,11,2.86,UberX,Uber Pay
41786,13/06/2024 19:45,13/06/2024 19:52,1,1.57,230,68,7.5,2,Uber Black,Uber Pay
41787,13/06/2024 19:08,13/06/2024 19:29,2,12.04,143,32,34,0,UberXL,Cash
41788,13/06/2024 19:02,13/06/2024 19:08,1,1.49,79,137,7,2.06,UberX,Uber Pay
41789,13/06/2024 19:15,13/06/2024 19:35,1,4.01,170,236,16.5,0,Uber Black,Cash
41790,13/06/2024 19:39,13/06/2024 19:55,5,4.04,142,42,15,3.66,Uber Comfort,Uber Pay
41791,13/06/2024 19:25,13/06/2024 19:31,1,1.43,75,41,7,1.56,UberX,Uber Pay
41792,13/06/2024 19:05,13/06/2024 19:14,5,1.52,41,42,8.5,1.86,Uber Black,Uber Pay
41794,13/06/2024 19:10,13/06/2024 19:25,2,4.15,125,141,15,1,Uber Green,Uber Pay
41795,13/06/2024 19:27,13/06/2024 19:36,1,3.1,107,263,11,2.85,UberX,Uber Pay
41796,13/06/2024 19:43,13/06/2024 20:29,2,11.92,159,45,43.5,0,Uber Comfort,Uber Pay
41797,13/06/2024 19:44,13/06/2024 19:54,1,1.7,141,143,8.5,2.45,UberX,Uber Pay
41798,13/06/2024 19:02,13/06/2024 19:11,1,1.41,230,186,7.5,2.16,Uber Green,Uber Pay
41799,13/06/2024 19:14,13/06/2024 19:21,1,1.8,75,42,8,0.01,Uber Green,Uber Pay
41801,13/06/2024 19:11,13/06/2024 19:36,1,8.34,249,198,26.5,3,Uber Comfort,Uber Pay
41802,13/06/2024 19:52,13/06/2024 19:56,1,1.7,239,166,6.5,1.95,Uber Green,Uber Pay
41803,13/06/2024 19:55,13/06/2024 20:09,2,5.2,158,151,17,4.05,Uber Black,Uber Pay
41805,13/06/2024 19:01,13/06/2024 19:12,2,3.95,79,263,13,0,UberX,Cash
41806,13/06/2024 19:25,13/06/2024 19:37,1,3.72,48,41,13,3.26,Uber Comfort,Uber Pay
41807,13/06/2024 19:18,13/06/2024 19:29,1,2.4,262,42,10,0,UberX,Cash
41808,13/06/2024 19:49,13/06/2024 20:08,1,3.82,148,100,16.5,0,Uber Black,Cash
41809,13/06/2024 19:17,13/06/2024 19:23,1,1.64,90,230,7,0,Uber Black,Cash
41810,13/06/2024 19:01,13/06/2024 19:10,1,2.4,143,236,9.5,2.75,UberX,Uber Pay
41811,13/06/2024 19:20,13/06/2024 19:31,1,3.2,263,48,12,0,UberX,Cash
41812,13/06/2024 19:47,13/06/2024 19:54,1,1.8,114,186,8,0,UberX,Cash
41813,13/06/2024 19:04,13/06/2024 19:12,1,1.6,141,239,8,2.25,Uber Green,Uber Pay
41814,13/06/2024 19:25,13/06/2024 19:32,1,2.4,237,74,9,0,UberX,Google Pay
41815,13/06/2024 19:22,13/06/2024 19:31,1,2.13,162,262,9,2.46,Uber Black,Uber Pay
41816,13/06/2024 19:55,13/06/2024 20:18,1,4.2,75,143,17.5,0,UberX,Uber Pay
41817,13/06/2024 19:25,13/06/2024 20:07,1,11.22,246,255,39.5,0,Uber Comfort,Cash
41818,13/06/2024 18:51,13/06/2024 19:42,2,16.12,89,41,52,2.75,UberX,Uber Pay
41819,13/06/2024 19:20,13/06/2024 19:26,1,2.1,162,75,8,0,UberX,Cash
41820,13/06/2024 19:31,13/06/2024 19:49,1,2.5,74,116,12.5,0,UberXL,Cash
41821,13/06/2024 19:07,13/06/2024 19:14,1,2.71,162,75,9,2.46,Uber Green,Uber Pay
41822,13/06/2024 19:11,13/06/2024 19:31,1,4,100,262,16.5,3.95,Uber Comfort,Uber Pay
41823,13/06/2024 19:54,13/06/2024 20:03,1,2.27,231,79,9,2.46,UberX,Uber Pay
41824,13/06/2024 19:06,13/06/2024 19:13,2,1.8,143,151,8,0,Uber Black,Cash
41825,13/06/2024 19:59,13/06/2024 20:05,2,1.98,170,141,7.5,2.16,Uber Green,Uber Pay
41828,13/06/2024 19:05,13/06/2024 19:18,1,4.1,48,41,14,2,Uber Comfort,Uber Pay
41829,13/06/2024 19:39,13/06/2024 19:44,2,1.2,238,151,5.5,1,Uber Green,Uber Pay
41830,13/06/2024 19:37,13/06/2024 19:47,1,3.24,43,114,11.5,3.7,UberXL,Uber Pay
41831,13/06/2024 19:38,13/06/2024 19:46,1,1.3,42,152,7.5,0,UberX,Cash
41832,13/06/2024 19:18,13/06/2024 19:28,1,3,231,4,11.5,2.95,UberX,Uber Pay
41833,13/06/2024 19:54,13/06/2024 19:57,1,1.1,141,263,5.5,0,Uber Green,Cash
41834,13/06/2024 19:02,13/06/2024 19:08,1,1.6,43,24,7.5,1.66,UberXL,Uber Pay
41835,13/06/2024 19:05,13/06/2024 19:14,1,2.12,162,75,9,0,UberXL,Cash
41836,13/06/2024 19:55,13/06/2024 20:07,1,3.1,142,41,12,0,Uber Black,Uber Pay
41837,13/06/2024 19:06,13/06/2024 19:19,1,2.1,186,224,10.5,2,Uber Comfort,Uber Pay
41838,13/06/2024 19:49,13/06/2024 19:59,1,2,41,75,9,0,Uber Green,Cash
41839,13/06/2024 19:44,13/06/2024 20:10,1,9.63,211,244,30,6,UberX,Uber Pay
41840,13/06/2024 19:53,13/06/2024 20:06,1,2.9,142,137,12,0,Uber Black,Cash
41841,13/06/2024 19:43,13/06/2024 19:52,1,2.04,239,151,9,3.08,UberXL,Uber Pay
41842,13/06/2024 19:43,13/06/2024 19:57,3,2.6,48,249,11.5,0,UberXL,Cash
41843,13/06/2024 19:12,13/06/2024 19:15,3,1.01,100,48,5,1,Uber Comfort,Uber Pay
41844,13/06/2024 19:29,13/06/2024 19:32,1,1.1,239,151,5,2,UberX,Uber Pay
41846,13/06/2024 19:34,13/06/2024 19:40,1,1.16,141,236,6,1,Uber Comfort,Uber Pay
41847,13/06/2024 20:16,13/06/2024 20:18,1,1.05,246,48,5,0,Uber Black,Cash
41849,13/06/2024 20:35,13/06/2024 20:47,3,2.25,140,142,10,0,UberXL,Cash
41850,13/06/2024 20:19,13/06/2024 20:23,1,1.4,141,263,6,2.45,Uber Black,Uber Pay
41851,13/06/2024 20:06,13/06/2024 20:11,1,1.9,233,263,7,1.3,UberXL,Uber Pay
41852,13/06/2024 20:46,13/06/2024 21:04,1,5.46,79,202,17.5,0,Uber Comfort,Cash
41853,13/06/2024 20:35,13/06/2024 20:41,1,1.5,230,142,7,0,Uber Black,Cash
41854,13/06/2024 20:29,13/06/2024 20:43,1,3.1,238,74,13,0,UberX,Cash
41855,13/06/2024 20:37,13/06/2024 20:43,1,1.3,24,152,7,4,Uber Black,Uber Pay
41856,13/06/2024 20:50,13/06/2024 20:56,1,1.3,74,75,6,2.19,Uber Green,Uber Pay
41857,13/06/2024 20:27,13/06/2024 20:40,1,2,151,74,11,0,UberX,Cash
41858,13/06/2024 20:27,13/06/2024 20:44,1,7,88,237,21.5,5.05,Uber Black,Uber Pay
41859,13/06/2024 19:55,13/06/2024 20:13,1,3.87,75,48,15,3.76,Uber Black,Uber Pay
41860,13/06/2024 20:37,13/06/2024 21:00,2,7.6,70,116,25.5,5,UberXL,Uber Pay
41861,13/06/2024 20:45,13/06/2024 21:11,1,15.17,132,7,41.5,10.7,UberX,Uber Pay
41862,13/06/2024 20:10,13/06/2024 20:20,1,1.86,75,140,8.5,0,Uber Comfort,Uber Pay
41863,13/06/2024 20:58,13/06/2024 21:13,1,3.3,48,151,13.5,14,UberX,Uber Pay
41864,13/06/2024 20:04,13/06/2024 20:26,1,5.64,234,74,19.5,1,Uber Comfort,Uber Pay
41865,13/06/2024 20:31,13/06/2024 20:43,1,4.24,263,79,13.5,0,Uber Black,Cash
41866,13/06/2024 20:52,13/06/2024 20:58,1,1.3,186,107,6.5,0,Uber Comfort,Cash
41868,13/06/2024 20:23,13/06/2024 20:34,1,3.66,239,107,13,3.36,Uber Comfort,Uber Pay
41869,13/06/2024 20:20,13/06/2024 20:32,1,1.5,48,233,9.5,3.3,Uber Green,Uber Pay
41870,13/06/2024 20:42,13/06/2024 20:58,1,9.62,70,182,27,0,UberXL,Cash
41871,13/06/2024 20:00,13/06/2024 20:03,1,1.3,141,233,5.5,2.2,Uber Black,Uber Pay
41872,13/06/2024 20:41,13/06/2024 20:55,1,3.51,239,68,11.5,3.83,Uber Black,Uber Pay
41873,13/06/2024 20:56,13/06/2024 21:10,1,6.1,140,231,19,4.55,Uber Comfort,Uber Pay
41874,13/06/2024 20:52,13/06/2024 21:02,3,2.6,236,42,10,2.75,UberXL,Uber Pay
41875,13/06/2024 20:40,13/06/2024 20:46,1,2.25,143,151,8.5,2.46,UberXL,Uber Pay
41876,13/06/2024 19:56,13/06/2024 20:15,3,7.61,138,166,23.5,6.18,Uber Comfort,Uber Pay
41877,13/06/2024 20:02,13/06/2024 20:17,2,5.5,263,79,18,4.26,UberXL,Uber Pay
41878,13/06/2024 20:40,13/06/2024 20:47,1,1.82,239,48,7.5,2.26,Uber Black,Uber Pay
41879,13/06/2024 20:07,13/06/2024 20:20,1,3.77,151,143,14,0,Uber Comfort,Uber Pay
41880,13/06/2024 20:17,13/06/2024 20:25,1,1.53,24,239,8,0,Uber Green,Cash
41883,13/06/2024 20:13,13/06/2024 20:32,1,3.9,107,142,15.5,0,Uber Black,Cash
41884,13/06/2024 20:09,13/06/2024 20:15,1,1.62,68,48,7,3.24,UberX,Uber Pay
41885,13/06/2024 20:16,13/06/2024 20:25,1,2.7,161,75,9.5,0,UberXL,Cash
41886,13/06/2024 20:50,13/06/2024 20:57,1,1.4,7,179,7,2.75,Uber Comfort,Uber Pay
41887,13/06/2024 20:56,13/06/2024 21:12,1,3.8,237,42,14.5,0,UberXL,Cash
41888,13/06/2024 20:51,13/06/2024 20:58,1,1.8,142,237,7.5,0,UberX,Cash
41890,13/06/2024 20:37,13/06/2024 20:49,3,1.93,141,143,10,4.14,UberXL,Uber Pay
41891,13/06/2024 20:50,13/06/2024 21:05,1,5.21,159,213,16.5,0,Uber Comfort,Cash
41892,13/06/2024 20:39,13/06/2024 20:45,1,1.2,162,50,6,0,UberXL,Cash
41893,13/06/2024 20:21,13/06/2024 20:27,3,1.16,263,237,6.5,3.09,UberXL,Uber Pay
41894,13/06/2024 20:41,13/06/2024 20:45,1,1.5,263,229,6,1.95,UberXL,Uber Pay
41896,13/06/2024 20:08,13/06/2024 20:21,1,5.35,229,140,17.5,4.26,Uber Green,Uber Pay
41897,13/06/2024 20:56,13/06/2024 21:03,1,2,170,140,8,2.95,UberX,Uber Pay
41898,13/06/2024 20:55,13/06/2024 21:05,4,5.54,87,140,16.5,4.06,Uber Green,Uber Pay
41901,13/06/2024 20:23,13/06/2024 20:31,1,2.06,142,238,8.5,2.46,Uber Green,Uber Pay
41902,13/06/2024 20:04,13/06/2024 20:25,2,5.76,238,90,21,0,UberXL,Cash
41903,13/06/2024 20:32,13/06/2024 20:39,2,1.81,234,48,8,2.36,UberXL,Uber Pay
41904,13/06/2024 20:31,13/06/2024 20:38,1,1.46,138,129,7,0,Uber Black,Cash
41907,13/06/2024 20:35,13/06/2024 20:55,1,2.94,152,168,14.5,0,Uber Comfort,Uber Pay
41908,13/06/2024 20:41,13/06/2024 20:50,1,1.65,236,238,8.5,2.46,UberX,Uber Pay
41909,13/06/2024 20:04,13/06/2024 20:12,1,2.44,170,236,9.5,3.33,Uber Black,Uber Pay
41910,13/06/2024 20:03,13/06/2024 20:18,1,2.68,142,234,12,4.59,UberXL,Uber Pay
41911,13/06/2024 20:10,13/06/2024 20:25,2,3.9,142,79,15,5.6,Uber Black,Uber Pay
41912,13/06/2024 20:07,13/06/2024 20:39,1,16.75,49,185,46,0,UberX,Cash
41913,13/06/2024 20:14,13/06/2024 20:20,1,1.77,229,263,7,2.16,UberX,Uber Pay
41914,13/06/2024 20:33,13/06/2024 20:42,1,2.92,158,142,10,4.14,UberXL,Uber Pay
41915,13/06/2024 20:27,13/06/2024 20:36,1,1.34,249,148,7.5,2.83,Uber Comfort,Uber Pay
41916,13/06/2024 19:48,13/06/2024 19:55,4,1.5,142,151,7.5,2.26,UberXL,Uber Pay
41917,13/06/2024 20:19,13/06/2024 20:23,1,1.17,263,74,5.5,2.79,Uber Green,Uber Pay
41918,13/06/2024 20:11,13/06/2024 20:16,2,1.3,137,229,6.5,2.55,Uber Black,Uber Pay
41919,13/06/2024 20:31,13/06/2024 21:01,2,11.3,162,250,34,8,UberXL,Uber Pay
41920,13/06/2024 20:54,13/06/2024 21:07,2,3.99,90,236,13.5,3.46,UberX,Uber Pay
41921,13/06/2024 20:09,13/06/2024 20:16,1,1.21,125,249,7,0,Uber Black,Cash
41922,13/06/2024 20:50,13/06/2024 21:01,1,3.23,48,24,11.5,3,UberX,Uber Pay
41923,13/06/2024 20:37,13/06/2024 20:44,3,2.7,137,79,10,2.75,UberX,Uber Pay
41924,13/06/2024 20:15,13/06/2024 20:21,1,1.32,137,229,6.5,0,Uber Green,Cash
41925,13/06/2024 20:40,13/06/2024 20:44,1,1.43,170,140,6,1.47,UberX,Uber Pay
41926,13/06/2024 19:14,13/06/2024 19:20,6,1.28,237,233,6.5,2.06,UberX,Uber Pay
41927,13/06/2024 20:48,13/06/2024 20:56,1,1.5,186,107,7.5,0,Uber Black,Cash
41928,13/06/2024 20:06,13/06/2024 20:19,1,3.02,264,264,12,2.08,Uber Black,Uber Pay
41929,13/06/2024 20:25,13/06/2024 20:37,1,3.73,75,48,13,0,Uber Black,Cash
41930,13/06/2024 20:28,13/06/2024 20:36,1,2.24,43,68,8.5,1,UberX,Uber Pay
41931,13/06/2024 20:37,13/06/2024 20:47,1,1.6,249,79,8.5,0,UberXL,Cash
41932,13/06/2024 20:09,13/06/2024 20:14,6,1.42,263,74,6,0,Uber Comfort,Cash
41933,13/06/2024 20:04,13/06/2024 20:25,1,11.3,27,124,31.5,6.45,UberX,Uber Pay
41934,13/06/2024 20:11,13/06/2024 20:17,1,1.67,237,142,7.5,3.39,UberXL,Uber Pay
41936,13/06/2024 20:12,13/06/2024 20:26,1,4,141,166,14.5,0,Uber Comfort,Cash
41937,13/06/2024 20:22,13/06/2024 20:34,2,2.28,170,113,9.5,2.66,UberXL,Uber Pay
